Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
107,1714185431,ycl21 (1/7),0,448,F Magomed Ankalaev F Karl Roberson F Davey Grant F Alexander Volkov F Anthony Rocco Martin F Pannie Kianzad,,,
109,1710284582,Skipbidder (57/150),0,447.5,F Ed Herman F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Roosevelt Roberts,,,
109,1711607182,Anomander (1/11),0,447.5,F Ed Herman F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Roosevelt Roberts,,,
109,1713202562,Jbarton324 (85/102),0,447.5,F Ed Herman F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Roosevelt Roberts,,,
109,1713807651,old_T (3/13),0,447.5,F Ed Herman F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Roosevelt Roberts,,,
109,1713975865,bleed_blue8 (2/5),0,447.5,F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F Roosevelt Roberts,,,
109,1714077008,tecmo27 (94/150),0,447.5,F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F Roosevelt Roberts,,,
109,1714243449,MUwarriors91 (1/25),0,447.5,F Ed Herman F Karl Roberson F Alexander Volkov F Zabit Magomedsharipov F Danny Roberts F Roosevelt Roberts,,,
109,1714355771,benzpiece,0,447.5,F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F Danny Roberts F Roosevelt Roberts,,,
117,1708789158,BDholla89 (86/150),0,447,F Magomed Ankalaev F Davey Grant F Alexander Volkov F Rustam Khabilov F David Zawada F Roosevelt Roberts,,,
117,1712932533,moklovin (85/150),0,447,F Magomed Ankalaev F Shamil Gamzatov F Zabit Magomedsharipov F Danny Roberts F David Zawada F Jessica-Rose Clark,,,
117,1714154762,bmarcu (1/3),0,447,F Magomed Ankalaev F Rustam Khabilov F Danny Roberts F David Zawada F Pannie Kianzad F Khadis Ibragimov,,,
120,1708789132,BDholla89 (60/150),0,445,F Davey Grant F Alexander Volkov F Zabit Magomedsharipov F Rustam Khabilov F David Zawada F Roosevelt Roberts,,,
120,1712606976,knowlesfkent (45/150),0,445,F Magomed Ankalaev F Zabit Magomedsharipov F Danny Roberts F David Zawada F Roosevelt Roberts F Khadis Ibragimov,,,
120,1712622505,CZYX (112/150),0,445,F Magomed Ankalaev F Zabit Magomedsharipov F Danny Roberts F David Zawada F Roosevelt Roberts F Khadis Ibragimov,,,
120,1712748309,gqinxs (118/150),0,445,F Magomed Ankalaev F Zabit Magomedsharipov F Danny Roberts F David Zawada F Roosevelt Roberts F Khadis Ibragimov,,,
120,1713202526,Jbarton324 (49/102),0,445,F Magomed Ankalaev F Zabit Magomedsharipov F Danny Roberts F David Zawada F Roosevelt Roberts F Khadis Ibragimov,,,
120,1713934240,CigarRocker (89/150),0,445,F Magomed Ankalaev F Zabit Magomedsharipov F Danny Roberts F David Zawada F Roosevelt Roberts F Khadis Ibragimov,,,
120,1714023273,JBCJBCJBC (38/150),0,445,F Magomed Ankalaev F Zabit Magomedsharipov F Danny Roberts F David Zawada F Roosevelt Roberts F Khadis Ibragimov,,,
